EMPRESA;IDENTIFICACAO;PRODUTO_REFERENCIA;CODIGO_DE_BARRAS;TAMANHO;COR;QTDE_ESTOQUE_ATUAL;QTDE_ESTOQUE_MINIMO
73829973763116;00 - CD;68.448.07.FEM;848304042541;PP;BRANCO;0.000;0.000
73829973763116;00 - CD;68.448.07.FEM;857560700647;40;PRETO;25.000;1.000
73829973763116;00 - CD;68.448.07.FEM;884420306890;GG;CINZA;40.000;0.000
73829973763116;00 - CD;44.540.57.XPT;616206127300;M;JEANS;3.000;1.000
73829973763116;00 - CD;44.540.57.XPT;367108151818;U;JEANS;0.000;3.000
73829973763116;00 - CD;44.540.57.XPT;595100097666;GG;VERDE;1.000;0.000
73829973763116;00 - CD;44.540.57.XPT;159227725347;38;CARAMELO;8.000;0.000
73829973763116;00 - CD;44.540.57.XPT;616532838370;46;VERDE;40.000;3.000
73829973763116;00 - CD;44.540.57.XPT;702147969730;40;MARSALA;25.000;0.000
73829973763116;00 - CD;10.994.08.MEN;291968788670;P;PRETO;25.000;1.000
73829973763116;00 - CD;10.994.08.MEN;552008784615;34;AZUL;8.000;0.000
73829973763116;00 - CD;10.994.08.MEN;532269000380;46;MARSALA;40.000;1.000
73829973763116;00 - CD;10.994.08.MEN;631640264575;38;OFF WHITE;25.000;1.000
73829973763116;00 - CD;10.994.08.MEN;743359841532;UNICO;BEGE;5.000;1.000
73829973763116;00 - CD;10.994.08.MEN;931298873082;P;OFF WHITE;0.000;1.000
73829973763116;00 - CD;64.108.71.000;431595672969;34;PRETO;1.000;1.000
73829973763116;00 - CD;64.108.71.000;127345554820;U;VINHO;40.000;2.000
73829973763116;00 - CD;64.108.71.000;161972220255;34;ROSA;0.000;3.000
73829973763116;00 - CD;64.108.71.000;598777461492;XG;ESTAMPADO;12.000;3.000
73829973763116;00 - CD;64.108.71.000;123419133840;G;PRETO;1.000;2.000
73829973763116;00 - CD;64.108.71.000;134160715005;G;JEANS;1.000;1.000
73829973763116;00 - CD;14.434.94.KIT;453517089442;40;ESTAMPADO;2.000;1.000
73829973763116;00 - CD;70.566.22.XPT;114419758027;42;OFF WHITE;40.000;2.000
73829973763116;00 - CD;70.566.22.XPT;457551659208;44;BEGE;12.000;1.000
73829973763116;00 - CD;70.566.22.XPT;540042455886;46;BEGE;2.000;2.000
73829973763116;00 - CD;97.198.43.XPT;541369520566;UNICO;ESTAMPADO;40.000;3.000
73829973763116;00 - CD;24.344.61.KIT;864663922804;GG;JEANS;2.000;0.000
73829973763116;00 - CD;24.344.61.KIT;977999930370;U;ESTAMPADO;0.000;3.000
73829973763116;00 - CD;24.344.61.KIT;500267574046;40;ESTAMPADO;40.000;1.000
73829973763116;00 - CD;24.344.61.KIT;378192711038;G;OFF WHITE;0.000;3.000
73829973763116;00 - CD;24.344.61.KIT;794924109920;34;JEANS;5.000;2.000
73829973763116;00 - CD;24.344.61.KIT;887497508589;38;VERMELHO;0.000;1.000
73829973763116;00 - CD;99.364.81.XPT;225623881276;44;AZUL;0.000;3.000
73829973763116;00 - CD;99.364.81.XPT;626463199164;40;VERDE;0.000;0.000
73829973763116;00 - CD;99.364.81.XPT;572508712791;M;VINHO;25.000;0.000
73829973763116;00 - CD;99.364.81.XPT;671450013926;UNICO;BRANCO;0.000;2.000
73829973763116;00 - CD;99.364.81.XPT;642719406114;XG;NUDE;2.000;1.000
73829973763116;00 - CD;99.364.81.XPT;384996689906;34;MARSALA;25.000;0.000
73829973763116;00 - CD;88.123.67.000;528094492850;U;ROSA;40.000;3.000
73829973763116;00 - CD;28.207.74.ABC;666780234094;P;MARSALA;8.000;2.000
73829973763116;00 - CD;28.207.74.ABC;921846249803;36;CINZA;0.000;0.000
73829973763116;00 - CD;28.207.74.ABC;218818704381;34;NUDE;8.000;1.000
73829973763116;00 - CD;28.207.74.ABC;760332481340;46;VERDE;3.000;0.000
73829973763116;00 - CD;83.997.60.000;790780172412;U;VINHO;40.000;3.000
73829973763116;00 - CD;83.997.60.000;628105920834;40;MARSALA;12.000;2.000
73829973763116;00 - CD;49.498.34.KIT;101739776475;36;VERMELHO;0.000;1.000
73829973763116;00 - CD;49.498.34.KIT;216114633880;36;JEANS;8.000;0.000
73829973763116;00 - CD;49.498.34.KIT;284722419095;GG;CINZA;0.000;3.000
73829973763116;00 - CD;49.498.34.KIT;174774881619;PP;PRETO;0.000;1.000
73829973763116;00 - CD;06.958.12.ABC;217950228727;U;VERDE;12.000;2.000
73829973763116;00 - CD;06.958.12.ABC;166671588567;46;BRANCO;8.000;0.000
73829973763116;00 - CD;06.958.12.ABC;105892868923;46;MARSALA;2.000;2.000
73829973763116;00 - CD;00.797.07.MEN;389985619127;P;NUDE;2.000;0.000
73829973763116;00 - CD;00.797.07.MEN;946035090687;XG;AZUL;0.000;0.000
73829973763116;00 - CD;00.797.07.MEN;494825732095;PP;ROSA;0.000;0.000
73829973763116;00 - CD;75.600.46.000;524753902450;XG;NUDE;8.000;3.000
73829973763116;00 - CD;75.600.46.000;678143887439;44;NUDE;12.000;3.000
73829973763116;00 - CD;75.600.46.000;743702886410;46;CINZA;5.000;2.000
73829973763116;00 - CD;73.291.51.MEN;117105841270;M;ESTAMPADO;40.000;3.000
73829973763116;00 - CD;73.291.51.MEN;929143598959;M;CINZA;40.000;3.000
73829973763116;00 - CD;91.691.92.000;157744557909;M;NUDE;25.000;2.000
73829973763116;00 - CD;91.691.92.000;448080882670;PP;VERMELHO;1.000;3.000
73829973763116;00 - CD;19.233.21.FEM;317043159847;36;CINZA;25.000;0.000
73829973763116;00 - CD;19.233.21.FEM;210312908658;U;VERMELHO;25.000;0.000
73829973763116;00 - CD;19.233.21.FEM;760188517682;34;AZUL;2.000;3.000
73829973763116;00 - CD;19.233.21.FEM;254946477643;40;AZUL;5.000;3.000
73829973763116;00 - CD;19.233.21.FEM;348167026715;36;CINZA;0.000;3.000
73829973763116;00 - CD;19.233.21.FEM;361625199711;46;OFF WHITE;5.000;0.000
73829973763116;00 - CD;64.530.44.XPT;618347184692;42;JEANS;1.000;2.000
73829973763116;00 - CD;64.530.44.XPT;861346357713;M;BEGE;3.000;2.000
73829973763116;00 - CD;64.530.44.XPT;722803475370;44;CARAMELO;8.000;3.000
73829973763116;00 - CD;64.530.44.XPT;797968433765;M;JEANS;40.000;1.000
73829973763116;00 - CD;64.530.44.XPT;649019625800;M;BEGE;2.000;0.000
73829973763116;00 - CD;64.530.44.XPT;721656312377;34;ROSA;0.000;2.000
73829973763116;00 - CD;18.633.77.000;760922037273;34;OFF WHITE;2.000;2.000
73829973763116;00 - CD;18.633.77.000;186950728955;36;BRANCO;40.000;0.000
73829973763116;00 - CD;18.633.77.000;327372895821;36;AZUL;25.000;1.000
73829973763116;00 - CD;18.633.77.000;492679604474;XG;JEANS;0.000;2.000
73829973763116;00 - CD;81.212.06.MEN;202971328764;M;CINZA;25.000;1.000
73829973763116;00 - CD;81.212.06.MEN;338048653146;G;VERDE;12.000;2.000
73829973763116;00 - CD;81.212.06.MEN;591813789394;34;ROSA;8.000;1.000
73829973763116;00 - CD;81.212.06.MEN;770869040091;42;CARAMELO;3.000;3.000
73829973763116;00 - CD;68.791.87.MEN;648483954393;UNICO;OFF WHITE;40.000;0.000
73829973763116;00 - CD;69.973.61.000;165732880725;M;CINZA;3.000;3.000
73829973763116;00 - CD;69.973.61.000;637001033918;P;ROSA;1.000;0.000
73829973763116;00 - CD;69.973.61.000;276694251985;40;MARSALA;25.000;3.000
73829973763116;00 - CD;69.973.61.000;339009952774;38;VERMELHO;2.000;1.000
73829973763116;00 - CD;69.973.61.000;842827985007;42;AZUL;0.000;0.000
73829973763116;00 - CD;33.962.86.000;514678850954;G;JEANS;12.000;0.000
73829973763116;00 - CD;33.962.86.000;291891789397;36;CARAMELO;8.000;2.000
73829973763116;00 - CD;33.962.86.000;979828714336;34;JEANS;0.000;0.000
73829973763116;00 - CD;33.962.86.000;428301384154;P;VERDE;0.000;3.000
73829973763116;00 - CD;69.159.60.XPT;590714297532;40;CARAMELO;0.000;2.000
73829973763116;00 - CD;69.159.60.XPT;862178252412;G;VERMELHO;12.000;2.000
73829973763116;00 - CD;69.159.60.XPT;524211752600;34;BEGE;40.000;3.000
73829973763116;00 - CD;69.159.60.XPT;957656671838;P;VERMELHO;3.000;0.000
73829973763116;00 - CD;69.159.60.XPT;594760811449;XG;NUDE;3.000;0.000
73829973763116;00 - CD;77.160.68.KIT;637857484549;PP;VERMELHO;5.000;2.000
73829973763116;00 - CD;77.160.68.KIT;248842114769;42;VINHO;2.000;3.000
73829973763116;00 - CD;34.162.15.MEN;918726710131;42;CINZA;40.000;2.000
73829973763116;00 - CD;34.162.15.MEN;746422097794;46;PRETO;3.000;0.000
73829973763116;00 - CD;34.162.15.MEN;360267810459;M;ESTAMPADO;0.000;0.000
73829973763116;00 - CD;34.162.15.MEN;488480394568;XG;JEANS;0.000;1.000
73829973763116;00 - CD;71.627.24.MEN;989162436822;46;VERMELHO;1.000;1.000
73829973763116;00 - CD;03.235.80.000;165009127744;42;BEGE;0.000;2.000
73829973763116;00 - CD;03.235.80.000;505092560326;36;VERDE;12.000;1.000
73829973763116;00 - CD;03.235.80.000;865565070048;40;NUDE;25.000;2.000
73829973763116;00 - CD;03.235.80.000;850679158701;46;PRETO;25.000;3.000
73829973763116;00 - CD;03.235.80.000;667745210728;GG;BRANCO;3.000;3.000
73829973763116;00 - CD;03.235.80.000;397389488211;UNICO;CINZA;12.000;1.000
73829973763116;00 - CD;95.772.46.XPT;744449186635;P;AZUL;25.000;3.000
73829973763116;00 - CD;95.772.46.XPT;967804910056;38;CARAMELO;12.000;2.000
73829973763116;00 - CD;95.772.46.XPT;594735755633;46;VERMELHO;0.000;1.000
73829973763116;00 - CD;51.748.37.XPT;372115191202;XG;VERMELHO;2.000;0.000
73829973763116;00 - CD;16.259.03.MEN;784609155984;U;VINHO;5.000;1.000
73829973763116;00 - CD;16.259.03.MEN;423884178661;G;BEGE;0.000;1.000
73829973763116;00 - CD;16.259.03.MEN;320856047776;42;ESTAMPADO;5.000;1.000
73829973763116;00 - CD;16.259.03.MEN;471007690385;42;ESTAMPADO;5.000;3.000
73829973763116;00 - CD;16.259.03.MEN;681306855228;34;CINZA;40.000;2.000
73829973763116;00 - CD;16.259.03.MEN;438864556465;PP;OFF WHITE;8.000;1.000
73829973763116;00 - CD;80.665.30.000;238422562670;46;NUDE;12.000;2.000
73829973763116;00 - CD;80.665.30.000;265480293999;GG;CINZA;5.000;0.000
73829973763116;00 - CD;80.665.30.000;360405961965;46;ROSA;3.000;0.000
73829973763116;00 - CD;80.665.30.000;341388336915;P;MARSALA;5.000;0.000
73829973763116;00 - CD;21.197.36.XPT;567785473554;34;NUDE;0.000;2.000
73829973763116;00 - CD;21.197.36.XPT;163099523987;XG;BEGE;5.000;1.000
73829973763116;00 - CD;21.197.36.XPT;865487457508;40;NUDE;8.000;3.000
73829973763116;00 - CD;21.197.36.XPT;874994966761;GG;BEGE;1.000;3.000
73829973763116;00 - CD;21.197.36.XPT;705559816801;UNICO;ROSA;3.000;3.000
73829973763116;00 - CD;54.322.13.000;267818851948;42;NUDE;40.000;3.000
73829973763116;00 - CD;28.206.94.XPT;285572944911;40;MARSALA;5.000;2.000
73829973763116;00 - CD;28.206.94.XPT;440606576625;42;JEANS;0.000;2.000
73829973763116;00 - CD;28.206.94.XPT;161838256716;GG;MARSALA;2.000;2.000
73829973763116;00 - CD;80.047.78.000;647640567756;36;PRETO;0.000;3.000
73829973763116;00 - CD;80.047.78.000;633209921613;UNICO;VERDE;40.000;1.000
73829973763116;00 - CD;68.079.33.XPT;398174966560;P;VINHO;0.000;1.000
73829973763116;00 - CD;24.695.37.ABC;184505025131;40;VERDE;0.000;0.000
73829973763116;00 - CD;24.695.37.ABC;837475658390;GG;CARAMELO;5.000;0.000
73829973763116;00 - CD;24.695.37.ABC;355112567965;GG;VINHO;1.000;0.000
73829973763116;00 - CD;24.695.37.ABC;333566123037;P;AZUL;8.000;1.000
73829973763116;00 - CD;72.778.55.KIT;496605090072;34;ROSA;12.000;1.000
73829973763116;00 - CD;52.462.89.ABC;634993204414;42;ROSA;5.000;3.000
73829973763116;00 - CD;52.462.89.ABC;774685235813;34;VERDE;2.000;0.000
73829973763116;00 - CD;07.851.15.KIT;203863076591;XG;NUDE;3.000;3.000
73829973763116;00 - CD;07.851.15.KIT;424243558230;XG;NUDE;40.000;1.000
73829973763116;00 - CD;07.851.15.KIT;140311298365;XG;NUDE;2.000;3.000
73829973763116;00 - CD;07.851.15.KIT;401166443812;40;CARAMELO;1.000;0.000
73829973763116;00 - CD;08.466.90.FEM;721186751061;G;OFF WHITE;8.000;3.000
73829973763116;00 - CD;08.466.90.FEM;713288090074;36;ROSA;5.000;1.000
73829973763116;00 - CD;08.466.90.FEM;417824539158;UNICO;VERMELHO;2.000;0.000
73829973763116;00 - CD;82.793.16.000;682324188298;36;VERDE;0.000;1.000
73829973763116;00 - CD;82.793.16.000;714152882752;40;VERMELHO;3.000;2.000
73829973763116;00 - CD;82.793.16.000;369295722629;42;MARSALA;5.000;2.000
73829973763116;00 - CD;82.793.16.000;804636619345;M;AZUL;12.000;0.000
73829973763116;00 - CD;86.226.16.000;677996157642;G;ESTAMPADO;5.000;0.000
73829973763116;00 - CD;86.226.16.000;370348378549;42;ESTAMPADO;2.000;2.000
73829973763116;00 - CD;86.226.16.000;309964341669;U;OFF WHITE;1.000;1.000
73829973763116;00 - CD;86.226.16.000;568332162825;42;BRANCO;0.000;0.000
73829973763116;00 - CD;61.248.68.000;441060573964;UNICO;VERMELHO;40.000;2.000
73829973763116;00 - CD;61.248.68.000;909237633794;M;BRANCO;2.000;1.000
73829973763116;00 - CD;61.248.68.000;966054700085;P;BRANCO;2.000;3.000
73829973763116;00 - CD;61.248.68.000;931368781798;PP;CARAMELO;40.000;0.000
73829973763116;00 - CD;61.248.68.000;422034028813;U;OFF WHITE;0.000;2.000
73829973763116;00 - CD;56.796.22.MEN;974551164798;U;NUDE;0.000;3.000
73829973763116;00 - CD;56.796.22.MEN;905203921010;PP;NUDE;25.000;3.000
73829973763116;00 - CD;56.796.22.MEN;735282622481;G;BEGE;40.000;1.000
73829973763116;00 - CD;56.796.22.MEN;572350850621;36;BEGE;0.000;1.000
73829973763116;00 - CD;56.796.22.MEN;227165890427;40;AZUL;5.000;0.000
73829973763116;00 - CD;07.537.53.XPT;409756435961;UNICO;PRETO;2.000;0.000
73829973763116;00 - CD;07.537.53.XPT;462657754644;38;ESTAMPADO;2.000;2.000
73829973763116;00 - CD;29.003.99.000;402584088260;XG;VERDE;25.000;3.000
73829973763116;00 - CD;29.003.99.000;674085454562;XG;ESTAMPADO;5.000;1.000
73829973763116;00 - CD;29.003.99.000;819471329917;44;BEGE;1.000;1.000
73829973763116;00 - CD;29.003.99.000;239368343625;42;PRETO;0.000;2.000
73829973763116;00 - CD;29.003.99.000;165074401269;40;MARSALA;2.000;1.000
73829973763116;00 - CD;29.003.99.000;557847806800;GG;JEANS;0.000;1.000
73829973763116;00 - CD;87.638.03.ABC;947903686217;P;BRANCO;5.000;2.000
73829973763116;00 - CD;03.554.43.FEM;287870413417;UNICO;PRETO;25.000;0.000
73829973763116;00 - CD;03.554.43.FEM;811137502438;38;VERMELHO;5.000;3.000
73829973763116;00 - CD;03.554.43.FEM;821762237334;GG;CINZA;3.000;1.000
73829973763116;00 - CD;03.554.43.FEM;818471128560;34;CINZA;2.000;0.000
73829973763116;00 - CD;96.732.39.KIT;413216966117;44;VERDE;12.000;2.000
73829973763116;00 - CD;96.732.39.KIT;805302846260;P;PRETO;0.000;1.000
73829973763116;00 - CD;65.876.57.000;278279829522;GG;CARAMELO;0.000;3.000
73829973763116;00 - CD;88.997.52.KIT;429210247349;38;ESTAMPADO;0.000;3.000
73829973763116;00 - CD;88.997.52.KIT;233709291913;XG;BRANCO;12.000;3.000
73829973763116;00 - CD;88.997.52.KIT;419936301361;38;VERDE;12.000;2.000
73829973763116;00 - CD;88.997.52.KIT;856306241370;46;VINHO;40.000;3.000
73829973763116;00 - CD;88.997.52.KIT;364041436465;44;CINZA;5.000;1.000
73829973763116;00 - CD;88.997.52.KIT;465730056674;G;VERDE;1.000;0.000
73829973763116;00 - CD;10.769.72.000;962826704226;44;PRETO;2.000;1.000
73829973763116;00 - CD;03.258.11.MEN;986186830088;46;VERMELHO;0.000;3.000
73829973763116;00 - CD;41.842.18.KIT;254278053886;G;NUDE;12.000;1.000
73829973763116;00 - CD;92.749.52.000;517806088564;46;CINZA;25.000;0.000
73829973763116;00 - CD;92.749.52.000;822448516651;42;VINHO;8.000;1.000
73829973763116;00 - CD;50.083.53.ABC;132579109240;XG;BEGE;8.000;2.000
73829973763116;00 - CD;50.083.53.ABC;795633357848;U;BEGE;0.000;0.000
73829973763116;00 - CD;36.767.47.XPT;576404318295;46;VERDE;40.000;0.000
73829973763116;00 - CD;36.767.47.XPT;724026180010;46;BEGE;2.000;0.000
73829973763116;00 - CD;36.767.47.XPT;818472315627;40;CARAMELO;25.000;3.000
73829973763116;00 - CD;36.767.47.XPT;165663242970;36;VERMELHO;5.000;1.000
73829973763116;00 - CD;36.767.47.XPT;134610788344;46;JEANS;5.000;2.000
73829973763116;00 - CD;36.767.47.XPT;480545314744;46;BRANCO;0.000;1.000
73829973763116;00 - CD;33.550.42.FEM;574965068245;UNICO;BEGE;5.000;0.000
73829973763116;00 - CD;79.465.75.KIT;848721967321;40;AZUL;12.000;1.000
73829973763116;00 - CD;79.465.75.KIT;566911278853;42;BEGE;40.000;2.000
73829973763116;00 - CD;57.819.40.ABC;550676330738;46;VERMELHO;5.000;1.000
73829973763116;00 - CD;57.819.40.ABC;880274106895;GG;NUDE;0.000;1.000
73829973763116;00 - CD;57.819.40.ABC;635496008859;XG;MARSALA;2.000;3.000
73829973763116;00 - CD;57.819.40.ABC;651467355466;M;PRETO;2.000;3.000
73829973763116;00 - CD;57.819.40.ABC;498661301129;P;BRANCO;1.000;2.000
73829973763116;00 - CD;57.819.40.ABC;261071400981;46;CARAMELO;25.000;0.000
73829973763116;00 - CD;26.246.59.XPT;108946086660;M;CARAMELO;5.000;3.000
73829973763116;00 - CD;26.246.59.XPT;180928913366;38;CARAMELO;25.000;3.000
73829973763116;00 - CD;26.246.59.XPT;437635721406;U;ESTAMPADO;8.000;2.000
73829973763116;00 - CD;26.246.59.XPT;219147446415;38;BRANCO;0.000;3.000
73829973763116;00 - CD;26.246.59.XPT;427405479266;XG;BRANCO;3.000;1.000
73829973763116;00 - CD;63.515.41.MEN;888323474769;U;CINZA;2.000;2.000
73829973763116;00 - CD;63.515.41.MEN;130604572865;PP;CARAMELO;40.000;0.000
73829973763116;00 - CD;63.515.41.MEN;706268065768;GG;PRETO;1.000;1.000
73829973763116;00 - CD;63.515.41.MEN;204638136475;34;CINZA;8.000;2.000
73829973763116;00 - CD;63.515.41.MEN;600746323108;M;CARAMELO;8.000;2.000
73829973763116;00 - CD;63.515.41.MEN;159891265543;M;CINZA;2.000;3.000
73829973763116;00 - CD;70.162.37.FEM;432242865687;42;VERDE;0.000;3.000
73829973763116;00 - CD;70.162.37.FEM;797137180126;38;VERDE;12.000;0.000
73829973763116;00 - CD;75.034.88.FEM;591918316686;U;CINZA;25.000;3.000
73829973763116;00 - CD;75.034.88.FEM;640510119615;G;OFF WHITE;40.000;0.000
73829973763116;00 - CD;75.034.88.FEM;204285919874;U;MARSALA;0.000;2.000
73829973763116;00 - CD;75.034.88.FEM;821178714515;M;CINZA;1.000;2.000
73829973763116;00 - CD;77.741.63.FEM;272250148580;XG;PRETO;1.000;3.000
73829973763116;00 - CD;77.741.63.FEM;469216551826;G;VINHO;40.000;0.000
73829973763116;00 - CD;77.741.63.FEM;346374554144;42;CARAMELO;40.000;3.000
73829973763116;00 - CD;77.741.63.FEM;757851922462;U;MARSALA;3.000;2.000
73829973763116;00 - CD;77.741.63.FEM;324187097152;44;BEGE;2.000;3.000
73829973763116;00 - CD;77.741.63.FEM;637988087289;36;BRANCO;1.000;2.000
73829973763116;00 - CD;06.433.50.KIT;687885767876;34;AZUL;0.000;3.000
73829973763116;00 - CD;06.433.50.KIT;222361989687;GG;NUDE;0.000;1.000
73829973763116;00 - CD;06.433.50.KIT;382960449232;38;CINZA;3.000;0.000
73829973763116;00 - CD;34.253.37.MEN;211816966472;40;BEGE;0.000;2.000
73829973763116;00 - CD;34.253.37.MEN;999368895016;PP;VERDE;5.000;3.000
73829973763116;00 - CD;05.428.60.MEN;489940610802;UNICO;JEANS;8.000;1.000
73829973763116;00 - CD;05.428.60.MEN;456267305840;46;BRANCO;1.000;2.000
73829973763116;00 - CD;27.327.48.FEM;600403320074;XG;PRETO;0.000;3.000
73829973763116;00 - CD;50.211.80.KIT;888375153821;XG;VERMELHO;2.000;3.000
73829973763116;00 - CD;03.978.29.000;632596284153;G;BRANCO;3.000;1.000
73829973763116;00 - CD;59.081.75.FEM;138638459885;34;OFF WHITE;2.000;3.000
73829973763116;00 - CD;59.081.75.FEM;654527311702;XG;CINZA;40.000;0.000
73829973763116;00 - CD;50.825.62.000;934665265869;M;OFF WHITE;25.000;0.000
73829973763116;00 - CD;50.825.62.000;660453516750;40;VINHO;40.000;2.000
73829973763116;00 - CD;50.825.62.000;728983330032;PP;VERMELHO;5.000;3.000
73829973763116;00 - CD;50.825.62.000;281835867442;34;VINHO;8.000;0.000
73829973763116;00 - CD;50.825.62.000;467103742081;40;PRETO;0.000;2.000
73829973763116;00 - CD;38.042.26.KIT;984123946961;40;AZUL;5.000;1.000
73829973763116;00 - CD;69.218.50.XPT;203460874294;42;PRETO;8.000;0.000
73829973763116;00 - CD;69.218.50.XPT;175505121722;46;CARAMELO;8.000;1.000
73829973763116;00 - CD;62.372.07.MEN;446723772023;44;PRETO;0.000;0.000
73829973763116;00 - CD;62.372.07.MEN;593982002906;XG;VERMELHO;3.000;3.000
73829973763116;00 - CD;62.372.07.MEN;990833919951;46;JEANS;25.000;1.000
73829973763116;00 - CD;62.372.07.MEN;117033129952;46;NUDE;0.000;3.000
73829973763116;00 - CD;62.372.07.MEN;625481402368;42;ROSA;5.000;0.000
73829973763116;00 - CD;59.295.28.MEN;882026065842;36;VERMELHO;8.000;2.000
73829973763116;00 - CD;59.295.28.MEN;392628340639;38;ESTAMPADO;2.000;3.000
73829973763116;00 - CD;59.295.28.MEN;960659096599;UNICO;PRETO;40.000;2.000
73829973763116;00 - CD;59.295.28.MEN;990759040465;36;JEANS;0.000;0.000
73829973763116;00 - CD;59.295.28.MEN;184814307531;36;JEANS;12.000;1.000
73829973763116;00 - CD;19.557.75.ABC;581921630954;42;BRANCO;2.000;2.000
73829973763116;00 - CD;19.557.75.ABC;722717177414;36;ROSA;0.000;1.000
73829973763116;00 - CD;19.557.75.ABC;684271037704;U;CINZA;2.000;3.000
73829973763116;00 - CD;19.557.75.ABC;245908980782;44;ROSA;25.000;2.000
73829973763116;00 - CD;19.557.75.ABC;584687485948;44;JEANS;0.000;0.000
73829973763116;00 - CD;19.557.75.ABC;733828227793;38;CARAMELO;40.000;3.000
73829973763116;00 - CD;48.592.96.000;249324434176;XG;BEGE;8.000;1.000
73829973763116;00 - CD;48.592.96.000;560259442174;P;VINHO;5.000;0.000
73829973763116;00 - CD;48.592.96.000;558177570130;XG;PRETO;5.000;3.000
73829973763116;00 - CD;48.592.96.000;340658167798;XG;MARSALA;3.000;2.000
73829973763116;00 - CD;24.089.71.XPT;202950121374;P;NUDE;5.000;1.000
73829973763116;00 - CD;04.473.09.FEM;449859743229;PP;JEANS;40.000;3.000
73829973763116;00 - CD;04.473.09.FEM;493337035810;36;VERDE;40.000;2.000
73829973763116;00 - CD;04.473.09.FEM;537853539316;M;VINHO;8.000;0.000
73829973763116;00 - CD;04.473.09.FEM;980192483893;44;CARAMELO;2.000;1.000
73829973763116;00 - CD;04.473.09.FEM;841517793014;38;VERDE;5.000;0.000
73829973763116;00 - CD;66.706.26.MEN;924596147442;P;CINZA;12.000;3.000
73829973763116;00 - CD;66.706.26.MEN;110153048869;XG;VERDE;8.000;1.000
73829973763116;00 - CD;66.706.26.MEN;475377399646;40;OFF WHITE;25.000;1.000
73829973763116;00 - CD;40.636.63.000;405002066522;42;VINHO;5.000;1.000
73829973763116;00 - CD;33.787.04.XPT;641491924906;36;JEANS;8.000;1.000
73829973763116;00 - CD;33.787.04.XPT;109686597241;38;BEGE;0.000;2.000
73829973763116;00 - CD;33.787.04.XPT;855975919377;GG;PRETO;1.000;2.000
73829973763116;00 - CD;33.787.04.XPT;403892974031;46;OFF WHITE;12.000;1.000
73829973763116;00 - CD;33.787.04.XPT;562236288636;34;ESTAMPADO;12.000;1.000
73829973763116;00 - CD;66.280.11.KIT;969531537405;PP;ROSA;3.000;0.000
73829973763116;00 - CD;66.280.11.KIT;590371146172;GG;VINHO;8.000;0.000
73829973763116;00 - CD;11.243.76.ABC;151545867067;XG;VERMELHO;40.000;1.000
73829973763116;00 - CD;11.243.76.ABC;870612460012;XG;BRANCO;12.000;3.000
